Fecha,Hora,ACO,AJM,AJU,ATI,BJU,CAM,CCA,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,SJA,SUR,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
18-03-2024,18,nr,16,21,nr,nr,8,8,53,nr,nr,nr,nr,nr,9,3,nr,4,nr,nr,nr,3,nr,16,7,12,23,12,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
18-03-2024,19,nr,13,19,nr,0,3,14,40,nr,nr,nr,nr,nr,12,nr,nr,12,nr,nr,nr,5,nr,20,nr,16,22,7,nr,nr,nr,nr,nr,15,nr,nr,nr,nr,nr,nr,
18-03-2024,20,nr,11,24,nr,10,2,21,57,nr,nr,nr,nr,nr,21,2,nr,13,nr,nr,nr,10,nr,15,nr,13,nr,18,nr,nr,nr,nr,nr,23,nr,nr,nr,18,nr,nr,
18-03-2024,21,nr,10,15,nr,11,18,18,64,nr,nr,nr,nr,nr,30,17,nr,28,nr,nr,nr,15,nr,11,nr,11,1,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,9,nr,nr,
18-03-2024,22,nr,11,20,nr,25,25,16,51,nr,nr,nr,nr,nr,31,25,nr,15,nr,nr,nr,25,nr,12,nr,23,26,27,nr,nr,nr,nr,nr,29,nr,nr,nr,18,nr,nr,
18-03-2024,23,nr,18,17,nr,31,28,37,31,nr,nr,nr,nr,nr,31,23,nr,36,nr,nr,nr,27,nr,14,nr,30,63,23,nr,nr,nr,nr,nr,20,nr,nr,nr,27,nr,nr,
18-03-2024,24,nr,21,26,nr,23,27,36,30,nr,nr,nr,nr,nr,29,20,nr,15,nr,nr,nr,28,nr,29,nr,26,71,25,nr,nr,nr,nr,nr,16,nr,nr,nr,27,nr,nr,
19-03-2024,1,nr,19,nr,nr,26,22,nr,25,nr,nr,nr,nr,nr,nr,16,nr,19,nr,nr,nr,29,nr,25,nr,22,32,25,nr,nr,nr,nr,nr,33,nr,nr,nr,28,nr,nr,
19-03-2024,2,nr,22,40,nr,27,24,25,23,nr,nr,nr,nr,nr,24,14,nr,20,nr,nr,nr,22,nr,23,nr,19,24,21,nr,nr,nr,nr,nr,18,nr,nr,nr,23,nr,nr,
19-03-2024,3,nr,23,29,nr,27,23,47,26,nr,nr,nr,nr,nr,24,10,nr,19,nr,nr,nr,22,nr,22,nr,24,25,14,nr,nr,nr,nr,nr,24,nr,nr,nr,20,nr,nr,
19-03-2024,4,nr,17,21,nr,26,29,30,21,nr,nr,nr,nr,nr,19,14,nr,25,nr,nr,nr,19,nr,21,nr,34,23,19,nr,nr,nr,nr,nr,31,nr,nr,nr,25,nr,nr,
19-03-2024,5,nr,22,20,nr,24,31,27,25,nr,nr,nr,nr,nr,17,14,nr,32,nr,nr,nr,28,nr,24,nr,30,25,14,nr,nr,nr,nr,nr,22,nr,nr,nr,20,nr,nr,
19-03-2024,6,nr,23,17,nr,27,24,31,22,nr,nr,nr,nr,nr,15,9,nr,21,nr,nr,nr,23,nr,28,nr,nr,22,18,nr,nr,nr,nr,nr,24,nr,nr,nr,24,nr,nr,
19-03-2024,7,nr,19,16,nr,30,16,24,36,nr,nr,nr,nr,nr,17,11,nr,15,nr,nr,nr,18,nr,25,nr,21,20,6,nr,nr,nr,nr,nr,8,nr,nr,nr,21,nr,nr,
19-03-2024,8,nr,21,20,nr,28,16,nr,34,nr,nr,nr,nr,nr,6,6,nr,19,nr,nr,nr,13,nr,29,nr,24,13,5,nr,nr,nr,nr,nr,7,nr,nr,nr,12,nr,nr,
19-03-2024,9,nr,24,25,nr,28,14,26,54,nr,nr,nr,nr,nr,9,7,nr,15,nr,nr,nr,18,nr,27,15,26,13,7,nr,nr,nr,nr,nr,9,nr,nr,nr,4,nr,nr,
19-03-2024,10,nr,25,26,nr,19,16,29,55,nr,nr,nr,nr,nr,8,14,nr,18,nr,nr,nr,17,nr,31,23,31,17,13,nr,nr,nr,nr,nr,6,nr,nr,nr,11,nr,nr,
19-03-2024,11,nr,31,26,nr,24,31,26,30,nr,nr,nr,nr,nr,12,21,nr,46,nr,nr,nr,31,nr,30,24,30,34,22,nr,nr,nr,nr,nr,26,nr,nr,nr,25,nr,nr,
19-03-2024,12,nr,33,19,nr,38,41,49,27,nr,nr,nr,nr,nr,20,33,nr,44,nr,nr,nr,39,nr,40,32,48,51,40,nr,nr,nr,nr,nr,nr,nr,nr,nr,34,nr,nr,
19-03-2024,13,nr,22,20,nr,39,35,31,16,nr,nr,nr,nr,nr,27,33,nr,38,nr,nr,nr,29,nr,39,34,43,42,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,32,nr,nr,
19-03-2024,14,nr,17,33,nr,27,19,20,19,nr,nr,nr,nr,nr,19,22,nr,14,nr,nr,nr,21,nr,28,20,17,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,16,nr,nr,
19-03-2024,15,nr,15,26,nr,23,21,16,8,nr,nr,nr,nr,nr,13,31,nr,25,nr,nr,nr,27,nr,27,18,17,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,
19-03-2024,16,nr,18,27,nr,26,32,26,11,nr,nr,nr,nr,nr,14,27,nr,25,nr,nr,nr,28,nr,20,20,30,22,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,
19-03-2024,17,nr,25,26,nr,28,30,22,18,nr,nr,nr,nr,nr,25,30,nr,29,nr,nr,nr,27,nr,18,16,22,26,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,26,nr,nr,
19-03-2024,18,nr,22,25,nr,25,29,24,20,nr,nr,nr,nr,nr,28,23,nr,12,nr,nr,nr,24,nr,15,23,23,nr,34,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
19-03-2024,19,nr,26,27,nr,29,25,24,38,nr,nr,nr,nr,nr,22,24,nr,25,nr,nr,nr,39,nr,15,nr,20,nr,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,29,nr,nr,
19-03-2024,20,nr,22,24,nr,34,21,32,26,nr,nr,nr,nr,nr,33,nr,nr,14,nr,nr,nr,28,nr,23,nr,25,nr,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,26,nr,nr,
19-03-2024,21,nr,24,28,nr,23,21,32,23,nr,nr,nr,nr,nr,29,nr,nr,19,nr,nr,nr,29,nr,22,nr,22,nr,29,nr,nr,nr,nr,nr,nr,nr,nr,nr,25,nr,nr,
19-03-2024,22,nr,14,29,nr,26,30,25,24,nr,nr,nr,nr,nr,24,nr,nr,14,nr,nr,nr,25,nr,19,nr,29,31,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
19-03-2024,23,nr,19,24,nr,24,19,21,27,nr,nr,nr,nr,nr,27,nr,nr,14,nr,nr,nr,28,nr,20,nr,12,25,26,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,
19-03-2024,24,nr,14,25,nr,21,15,26,30,nr,nr,nr,nr,nr,23,15,nr,6,nr,nr,nr,25,nr,18,nr,18,25,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,
20-03-2024,1,nr,15,nr,nr,24,24,nr,21,nr,nr,nr,nr,nr,nr,13,nr,16,nr,nr,nr,19,nr,20,nr,21,24,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,22,nr,nr,
20-03-2024,2,nr,13,18,nr,20,29,18,26,nr,nr,nr,nr,nr,21,20,nr,14,nr,nr,nr,19,nr,13,nr,17,20,22,nr,nr,nr,nr,nr,nr,nr,nr,nr,23,nr,nr,
20-03-2024,3,nr,11,17,nr,24,39,24,20,nr,nr,nr,nr,nr,23,19,nr,18,nr,nr,nr,29,nr,15,nr,7,22,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,23,nr,nr,
20-03-2024,4,nr,9,15,nr,24,30,20,18,nr,nr,nr,nr,nr,22,9,nr,14,nr,nr,nr,25,nr,10,nr,15,19,23,nr,nr,nr,nr,nr,nr,nr,nr,nr,26,nr,nr,
20-03-2024,5,nr,12,19,nr,22,26,20,19,nr,nr,nr,nr,nr,17,10,nr,15,nr,nr,nr,23,nr,10,nr,19,17,23,nr,nr,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,
20-03-2024,6,nr,13,13,nr,25,26,25,21,nr,nr,nr,nr,nr,16,5,nr,7,nr,nr,nr,22,nr,11,nr,10,16,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
20-03-2024,7,nr,15,19,nr,20,36,21,23,nr,nr,nr,nr,nr,20,15,nr,11,nr,nr,nr,31,nr,11,nr,21,26,23,nr,nr,nr,nr,nr,nr,nr,nr,nr,20,nr,nr,
20-03-2024,8,nr,20,13,nr,24,42,22,21,nr,nr,nr,nr,nr,21,13,nr,17,nr,nr,nr,23,nr,6,20,11,43,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
20-03-2024,9,nr,25,14,nr,24,35,17,30,nr,nr,nr,nr,nr,20,19,nr,14,nr,nr,nr,25,nr,10,22,14,69,30,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
20-03-2024,10,nr,25,8,nr,24,33,20,24,nr,nr,nr,nr,nr,12,16,nr,11,nr,nr,nr,27,nr,8,22,18,89,35,nr,nr,nr,nr,nr,nr,nr,nr,nr,22,nr,nr,
20-03-2024,11,nr,24,12,nr,18,38,25,18,nr,nr,nr,nr,nr,23,29,nr,12,nr,nr,nr,28,nr,21,25,21,50,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
20-03-2024,12,nr,29,23,nr,32,34,26,25,nr,nr,nr,nr,nr,23,25,nr,nr,nr,nr,nr,33,nr,23,48,31,33,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,33,nr,nr,
20-03-2024,13,nr,31,29,nr,34,21,62,16,nr,nr,nr,nr,nr,21,24,nr,nr,nr,nr,nr,34,nr,24,26,33,36,24,nr,nr,nr,nr,nr,nr,nr,nr,nr,34,nr,nr,
20-03-2024,14,nr,27,19,nr,nr,21,35,19,nr,nr,nr,nr,nr,21,26,nr,nr,nr,nr,nr,22,nr,14,34,20,40,18,nr,nr,nr,nr,nr,nr,nr,nr,nr,36,nr,nr,
20-03-2024,15,nr,20,18,nr,nr,23,21,21,nr,nr,nr,nr,nr,24,32,nr,nr,nr,nr,nr,34,nr,12,25,26,34,26,nr,nr,nr,nr,nr,nr,nr,nr,nr,32,nr,nr,
20-03-2024,16,nr,15,18,nr,nr,29,18,23,nr,nr,nr,nr,nr,26,29,nr,44,nr,nr,nr,28,nr,13,21,22,26,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,24,nr,nr,
20-03-2024,17,nr,16,23,nr,nr,25,24,21,nr,nr,nr,nr,nr,33,21,nr,13,nr,nr,nr,25,nr,14,19,21,29,27,nr,nr,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
20-03-2024,18,nr,15,18,nr,13,16,21,21,nr,nr,nr,nr,nr,18,13,nr,12,nr,nr,nr,21,nr,15,19,25,26,14,nr,nr,nr,nr,nr,nr,nr,nr,nr,19,nr,nr,
20-03-2024,19,nr,13,17,nr,19,20,17,24,nr,nr,nr,nr,nr,21,12,nr,15,nr,nr,nr,18,nr,21,nr,17,25,31,nr,nr,nr,nr,nr,nr,nr,nr,nr,17,nr,nr,
20-03-2024,20,nr,10,14,nr,14,20,20,18,nr,nr,nr,nr,nr,27,19,nr,17,nr,nr,nr,19,nr,15,nr,12,19,22,nr,nr,nr,nr,nr,nr,nr,nr,nr,14,nr,nr,
20-03-2024,21,nr,15,17,nr,8,17,18,20,nr,nr,nr,nr,nr,19,14,nr,7,nr,nr,nr,16,nr,13,nr,14,30,21,nr,nr,nr,nr,nr,nr,nr,nr,nr,11,nr,nr,
20-03-2024,22,nr,15,15,nr,10,13,14,22,nr,nr,nr,nr,nr,25,13,nr,10,nr,nr,nr,12,nr,9,nr,10,16,15,nr,nr,nr,nr,nr,nr,nr,nr,nr,13,nr,nr,
20-03-2024,23,nr,8,14,nr,9,20,19,25,nr,nr,nr,nr,nr,21,10,nr,12,nr,nr,nr,19,nr,9,nr,18,16,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,15,nr,nr,
20-03-2024,24,nr,15,23,nr,9,17,17,24,nr,nr,nr,nr,nr,16,8,nr,5,nr,nr,nr,15,nr,10,nr,13,21,16,nr,nr,nr,nr,nr,nr,nr,nr,nr,21,nr,nr,
21-03-2024,1,nr,9,nr,nr,14,21,nr,33,nr,nr,nr,nr,nr,nr,15,nr,13,nr,nr,nr,16,nr,10,nr,18,21,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,18,nr,nr,
21-03-2024,2,nr,13,11,nr,15,18,10,28,nr,nr,nr,nr,nr,32,15,nr,9,nr,nr,nr,19,nr,10,nr,6,22,17,nr,nr,nr,nr,nr,3,nr,nr,nr,21,nr,nr,
21-03-2024,3,nr,10,8,nr,16,19,15,24,nr,nr,nr,nr,nr,27,21,nr,10,nr,nr,nr,20,nr,6,nr,nr,18,16,nr,nr,nr,nr,nr,16,nr,nr,nr,22,nr,nr,
21-03-2024,4,nr,9,14,nr,12,17,14,21,nr,nr,nr,nr,nr,20,24,nr,nr,nr,nr,nr,31,nr,12,nr,9,14,21,nr,nr,nr,nr,nr,18,nr,nr,nr,14,nr,nr,
21-03-2024,5,nr,12,12,nr,15,28,16,20,nr,nr,nr,nr,nr,18,16,nr,11,nr,nr,nr,25,nr,9,nr,8,14,26,nr,nr,nr,nr,nr,23,nr,nr,nr,19,nr,nr,
21-03-2024,6,nr,10,12,nr,15,31,18,22,nr,nr,nr,nr,nr,21,9,nr,14,nr,nr,nr,18,nr,7,nr,5,14,21,nr,nr,nr,nr,nr,17,nr,nr,nr,23,nr,nr,
21-03-2024,7,nr,12,7,nr,16,23,18,28,nr,nr,nr,nr,nr,20,12,nr,16,nr,nr,nr,18,nr,6,nr,15,17,27,nr,nr,nr,nr,nr,11,nr,nr,nr,15,nr,nr,
21-03-2024,8,nr,8,6,nr,21,31,18,26,nr,nr,nr,nr,nr,29,17,nr,13,nr,nr,nr,nr,nr,7,20,16,17,36,nr,nr,nr,nr,nr,19,nr,nr,nr,18,nr,nr,
21-03-2024,9,nr,8,7,nr,23,35,16,44,nr,nr,nr,nr,nr,13,13,nr,5,nr,nr,nr,13,nr,8,28,19,28,44,nr,nr,nr,nr,nr,21,nr,nr,nr,23,nr,nr,
21-03-2024,10,nr,13,7,nr,22,30,16,38,nr,nr,nr,nr,nr,24,25,nr,12,nr,nr,nr,28,nr,14,18,17,21,34,nr,nr,nr,nr,nr,22,nr,nr,nr,23,nr,nr,
21-03-2024,11,nr,11,10,nr,23,25,18,14,nr,nr,nr,nr,nr,21,33,nr,12,nr,nr,nr,35,nr,8,19,13,22,28,nr,nr,nr,nr,nr,32,nr,nr,nr,25,nr,nr,
21-03-2024,12,nr,14,7,nr,30,22,22,nr,nr,nr,nr,nr,nr,18,18,nr,9,nr,nr,nr,31,nr,5,15,17,18,21,nr,nr,nr,nr,nr,16,nr,nr,nr,20,nr,nr,
21-03-2024,13,nr,14,18,nr,16,14,16,39,nr,nr,nr,nr,nr,17,36,nr,12,nr,nr,nr,25,nr,3,nr,21,15,28,nr,nr,nr,nr,nr,12,nr,nr,nr,12,nr,nr,
21-03-2024,14,nr,7,28,nr,11,9,20,24,nr,nr,nr,nr,nr,12,29,nr,3,nr,nr,nr,34,nr,18,nr,20,13,21,nr,nr,nr,nr,nr,34,nr,nr,nr,15,nr,nr,
21-03-2024,15,nr,9,19,nr,17,15,14,23,nr,nr,nr,nr,nr,8,25,nr,4,nr,nr,nr,15,nr,12,nr,15,17,19,nr,nr,nr,nr,nr,15,nr,nr,nr,15,nr,nr,
21-03-2024,16,nr,10,19,nr,15,17,13,35,nr,nr,nr,nr,nr,13,15,nr,19,nr,nr,nr,22,nr,16,nr,10,29,19,nr,nr,nr,nr,nr,16,nr,nr,nr,21,nr,nr,
21-03-2024,17,nr,19,21,nr,nr,14,16,31,nr,nr,nr,nr,nr,17,28,nr,8,nr,nr,nr,24,nr,22,nr,11,30,21,nr,nr,nr,nr,nr,26,nr,nr,nr,26,nr,nr,
21-03-2024,18,nr,24,20,nr,nr,12,22,31,nr,nr,nr,nr,nr,27,18,nr,14,nr,nr,nr,24,nr,20,nr,10,27,23,nr,nr,nr,nr,nr,20,nr,nr,nr,20,nr,nr,
21-03-2024,19,nr,17,23,nr,nr,19,20,31,nr,nr,nr,nr,nr,26,17,nr,19,nr,nr,nr,28,nr,18,nr,12,27,18,nr,nr,nr,nr,nr,23,nr,nr,nr,15,nr,nr,
21-03-2024,20,nr,14,17,nr,0,20,20,26,nr,nr,nr,nr,nr,22,28,nr,33,nr,nr,nr,16,nr,14,nr,10,21,14,nr,nr,nr,nr,nr,17,nr,nr,nr,17,nr,nr,
21-03-2024,21,nr,17,16,nr,19,26,23,26,nr,nr,nr,nr,nr,20,14,nr,64,nr,nr,nr,22,nr,14,nr,nr,19,12,nr,nr,nr,nr,nr,21,nr,nr,nr,17,nr,nr,
21-03-2024,22,nr,10,18,nr,18,23,20,27,nr,nr,nr,nr,nr,20,17,nr,37,nr,nr,nr,24,nr,11,nr,18,21,22,nr,nr,nr,nr,nr,14,nr,nr,nr,18,nr,nr,
21-03-2024,23,nr,10,30,nr,20,22,17,28,nr,nr,nr,nr,nr,24,20,nr,27,nr,nr,nr,22,nr,7,nr,19,23,26,nr,nr,nr,nr,nr,13,nr,nr,nr,22,nr,nr,
21-03-2024,24,nr,5,25,nr,22,30,18,29,nr,nr,nr,nr,nr,33,24,nr,21,nr,nr,nr,25,nr,4,nr,18,21,27,nr,nr,nr,nr,nr,27,nr,nr,nr,19,nr,nr,
22-03-2024,1,nr,4,nr,nr,30,24,nr,28,nr,nr,nr,nr,nr,nr,15,nr,15,nr,nr,nr,25,nr,5,nr,2,21,23,nr,nr,nr,nr,nr,21,nr,nr,nr,17,nr,nr,
22-03-2024,2,nr,1,20,nr,18,25,14,23,nr,nr,nr,nr,nr,28,11,nr,11,nr,nr,nr,20,nr,8,nr,nr,21,19,nr,nr,nr,nr,nr,30,nr,nr,nr,29,nr,nr,
22-03-2024,3,nr,3,51,nr,20,31,15,32,nr,nr,nr,nr,nr,29,5,nr,8,nr,nr,nr,21,nr,4,nr,14,16,22,nr,nr,nr,nr,nr,18,nr,nr,nr,38,nr,nr,
22-03-2024,4,nr,3,76,nr,22,29,24,19,nr,nr,nr,nr,nr,28,21,nr,9,nr,nr,nr,26,nr,2,nr,8,15,23,nr,nr,nr,nr,nr,20,nr,nr,nr,21,nr,nr,
22-03-2024,5,nr,5,56,nr,22,41,23,20,nr,nr,nr,nr,nr,22,24,nr,10,nr,nr,nr,18,nr,10,nr,14,17,20,nr,nr,nr,nr,nr,17,nr,nr,nr,21,nr,nr,
22-03-2024,6,nr,6,80,nr,20,53,30,21,nr,nr,nr,nr,nr,35,27,nr,14,nr,nr,nr,34,nr,8,nr,16,23,19,nr,nr,nr,nr,nr,9,nr,nr,nr,25,nr,nr,
22-03-2024,7,nr,6,89,nr,19,22,22,17,nr,nr,nr,nr,nr,40,27,nr,9,nr,nr,nr,25,nr,8,nr,7,26,29,nr,nr,nr,nr,nr,12,nr,nr,nr,23,nr,nr,
22-03-2024,8,nr,5,79,nr,24,27,20,29,nr,nr,nr,nr,nr,29,17,nr,9,nr,nr,nr,25,nr,12,nr,8,22,34,nr,nr,nr,nr,nr,16,nr,nr,nr,26,nr,nr,
22-03-2024,9,nr,8,69,nr,26,33,25,47,nr,nr,nr,nr,nr,21,19,nr,12,nr,nr,nr,27,nr,10,nr,18,40,22,nr,nr,nr,nr,nr,20,nr,nr,nr,31,nr,nr,
22-03-2024,10,nr,9,52,nr,20,26,22,37,nr,nr,nr,nr,nr,28,33,nr,8,nr,nr,nr,36,nr,6,72,25,38,26,nr,nr,nr,nr,nr,27,nr,nr,nr,28,nr,nr,
22-03-2024,11,nr,15,12,nr,22,21,17,15,nr,nr,nr,nr,nr,20,41,nr,6,nr,nr,nr,22,nr,7,18,nr,16,19,nr,nr,nr,nr,nr,28,nr,nr,nr,17,nr,nr,
22-03-2024,12,nr,nr,9,nr,18,nr,17,11,nr,nr,nr,nr,nr,19,34,nr,9,nr,nr,nr,15,nr,nr,50,19,12,22,nr,nr,nr,nr,nr,12,nr,nr,nr,14,nr,nr,
22-03-2024,13,nr,nr,3,nr,14,nr,8,8,nr,nr,nr,nr,nr,10,nr,nr,9,nr,nr,nr,5,nr,nr,20,5,11,17,nr,nr,nr,nr,nr,9,nr,nr,nr,11,nr,nr,
22-03-2024,14,nr,nr,24,nr,16,nr,13,2,nr,nr,nr,nr,nr,7,14,nr,8,nr,nr,nr,8,nr,nr,27,nr,16,13,nr,nr,nr,nr,nr,23,nr,nr,nr,14,nr,nr,
22-03-2024,15,nr,8,29,nr,23,nr,17,14,nr,nr,nr,nr,nr,10,31,nr,20,nr,nr,nr,17,nr,nr,29,13,24,nr,nr,nr,nr,nr,nr,20,nr,nr,nr,18,nr,nr,
22-03-2024,16,nr,14,16,nr,17,nr,15,12,nr,nr,nr,nr,nr,12,19,nr,12,nr,nr,nr,12,nr,nr,22,10,57,nr,nr,nr,nr,nr,nr,25,nr,nr,nr,18,nr,nr,
22-03-2024,17,nr,22,20,nr,19,9,12,19,nr,nr,nr,nr,nr,15,11,nr,12,nr,nr,nr,19,nr,26,20,17,31,22,nr,nr,nr,nr,nr,16,nr,nr,nr,22,nr,nr,
22-03-2024,18,nr,16,13,nr,19,17,24,45,nr,nr,nr,nr,nr,15,17,nr,2,nr,nr,nr,23,nr,16,21,23,30,21,nr,nr,nr,nr,nr,27,nr,nr,nr,23,nr,nr,
22-03-2024,19,nr,15,14,nr,15,12,27,28,nr,nr,nr,nr,nr,17,22,nr,11,nr,nr,nr,17,nr,16,nr,26,25,21,nr,nr,nr,nr,nr,40,nr,nr,nr,30,nr,nr,
22-03-2024,20,nr,23,7,nr,16,8,27,21,nr,nr,nr,nr,nr,22,3,nr,11,nr,nr,nr,16,nr,24,nr,12,25,nr,nr,nr,nr,nr,nr,45,nr,nr,nr,16,nr,nr,
22-03-2024,21,nr,9,14,nr,17,nr,18,21,nr,nr,nr,nr,nr,16,10,nr,nr,nr,nr,nr,22,nr,8,nr,15,18,19,nr,nr,nr,nr,nr,25,nr,nr,nr,14,nr,nr,
22-03-2024,22,nr,8,20,nr,17,22,32,27,nr,nr,nr,nr,nr,17,24,nr,13,nr,nr,nr,17,nr,16,nr,13,16,20,nr,nr,nr,nr,nr,27,nr,nr,nr,25,nr,nr,
22-03-2024,23,nr,13,32,nr,16,31,25,23,nr,nr,nr,nr,nr,20,11,nr,15,nr,nr,nr,22,nr,7,nr,nr,23,11,nr,nr,nr,nr,nr,26,nr,nr,nr,25,nr,nr,
22-03-2024,24,nr,11,64,nr,20,38,23,28,nr,nr,nr,nr,nr,28,24,nr,16,nr,nr,nr,28,nr,14,nr,12,23,28,nr,nr,nr,nr,nr,17,nr,nr,nr,22,nr,nr,
23-03-2024,1,nr,15,nr,nr,18,43,nr,19,nr,nr,nr,nr,nr,nr,38,nr,15,nr,nr,nr,24,nr,18,nr,24,19,20,nr,nr,nr,nr,nr,49,nr,nr,nr,24,nr,nr,
23-03-2024,2,nr,18,17,nr,25,33,27,24,nr,nr,nr,nr,nr,30,28,nr,11,nr,nr,nr,36,nr,5,nr,23,20,19,nr,nr,nr,nr,nr,49,nr,nr,nr,29,nr,nr,
23-03-2024,3,nr,20,28,nr,20,25,22,19,nr,nr,nr,nr,nr,27,35,nr,6,nr,nr,nr,17,nr,6,nr,25,22,28,nr,nr,nr,nr,nr,14,nr,nr,nr,26,nr,nr,
